num,square,cube,sin
4281,18326961,1148308713,-0.9297764858882489
4282,18335524,1203302440,-0.9048270524660031
4283,18344089,1258321859,-0.8763066800438571
4284,18352656,1313366976,-0.8443279255020215
4285,18361225,1368437797,-0.8090169943749358
4286,18369796,1423534328,-0.7705132427757928
4287,18378369,1478656575,-0.7289686274213937
4288,18386944,1533804544,-0.6845471059286881
4289,18395521,1588978241,-0.6374239897486647
4290,18404100,1644177672,-0.5877852522924673
4291,18412681,1699402843,-0.5358267949789638
4292,18421264,1754653760,-0.48175367410170333
4293,18429849,1809930429,-0.42577929156508315
4294,18438436,1865232856,-0.3681245526846593
4295,18447025,1920561047,-0.30901699437495234
4296,18455616,1975915008,-0.2486898871648292
4297,18464209,2031294745,-0.18738131458572346
4298,18472804,2086700264,-0.1253332335642717
4299,18481401,2142131571,-0.0627905195293058
4300,18490000,-2097378624,3.920602903053978E-14
4301,18498601,-2041895723,0.06279051952932732
4302,18507204,-1986387016,0.1253332335642931
4303,18515809,-1930852497,0.18738131458574464
4304,18524416,-1875292160,0.24868988716485008
4305,18533025,-1819705999,0.3090169943749729
4306,18541636,-1764094008,0.36812455268467936
4307,18550249,-1708456181,0.42577929156510264
4308,18558864,-1652792512,0.4817536741017222
4309,18567481,-1597102995,0.53582679497903
4310,18576100,-1541387624,0.5877852522924847
4311,18584721,-1485646393,0.6374239897486813
4312,18593344,-1429879296,0.6845471059287038
4313,18601969,-1374086327,0.7289686274214084
4314,18610596,-1318267480,0.7705132427758065
4315,18619225,-1262422749,0.8090169943749486
4316,18627856,-1206552128,0.8443279255020331
4317,18636489,-1150655611,0.8763066800438676
4318,18645124,-1094733192,0.9048270524660365
4319,18653761,-1038784865,0.9297764858882568
4320,18662400,-982810624,0.9510565162951503
4321,18671041,-926810463,0.9685831611286364
4322,18679684,-870784376,0.9822872507286879
4323,18688329,-814732357,0.9921147013144813
4324,18696976,-758654400,0.9980267284282717
4325,18705625,-702550499,1.0
4326,18714276,-646420648,0.998026728428271
4327,18722929,-590264841,0.9921147013144728
4328,18731584,-534083072,0.9822872507286858
4329,18740241,-477875335,0.9685831611286336
4330,18748900,-421641624,0.951056516295147
4331,18757561,-365381933,0.9297764858882528
4332,18766224,-309096256,0.9048270524660077
4333,18774889,-252784587,0.8763066800438624
4334,18783556,-196446920,0.8443279255019968
4335,18792225,-140083249,0.8090169943749421
4336,18800896,-83693568,0.7705132427757634
4337,18809569,-27277871,0.728968627421401
4338,18818244,29163848,0.6845471059286959
4339,18826921,85631595,0.637423989748673
4340,18835600,142125376,0.587785252292476
4341,18844281,198645197,0.5358267949789729
4342,18852964,255191064,0.48175367410171277
4343,18861649,311762983,0.42577929156504146
4344,18870336,368360960,0.36812455268466937
4345,18879025,424985001,0.30901699437490854
4346,18887716,481635112,0.24868988716483964
4347,18896409,538311299,0.18738131458573404
4348,18905104,595013568,0.1253332335642824
4349,18913801,651741925,0.06279051952931657
4350,18922500,708496376,-2.842542331422354E-14
4351,18931201,765276927,-0.06279051952931657
4352,18939904,822083584,-0.1253332335643388
4353,18948609,878916353,-0.18738131458573404
4354,18957316,935775240,-0.2486898871648947
4355,18966025,992660251,-0.3090169943749626
4356,18974736,1049571392,-0.36812455268466937
4357,18983449,1106508669,-0.42577929156509287
4358,18992164,1163472088,-0.48175367410171277
4359,19000881,1220461655,-0.5358267949790209
4360,19009600,1277477376,-0.587785252292476
4361,19018321,1334519257,-0.6374239897487168
4362,19027044,1391587304,-0.6845471059286959
4363,19035769,1448681523,-0.72896862742144
4364,19044496,1505801920,-0.7705132427757997
4365,19053225,1562948501,-0.8090169943749422
4366,19061956,1620121272,-0.8443279255020273
4367,19070689,1677320239,-0.8763066800438624
4368,19079424,1734545408,-0.9048270524660319
4369,19088161,1791796785,-0.9297764858882528
4370,19096900,1849074376,-0.9510565162951645
4371,19105641,1906378187,-0.9685831611286336
4372,19114384,1963708224,-0.9822872507286965
4373,19123129,2021064493,-0.9921147013144799
4374,19131876,2078447000,-0.998026728428271
4375,19140625,2135855751,-1.0
4376,19149376,-2101676544,-0.9980267284282717
4377,19158129,-2044215287,-0.9921147013144741
4378,19166884,-1986727768,-0.9822872507286879
4379,19175641,-1929213981,-0.9685831611286222
4380,19184400,-1871673920,-0.9510565162951503
4381,19193161,-1814107579,-0.9297764858882568
4382,19201924,-1756514952,-0.9048270524660122
4383,19210689,-1698896033,-0.8763066800438676
4384,19219456,-1641250816,-0.8443279255020025
4385,19228225,-1583579295,-0.8090169943749486
4386,19236996,-1525881464,-0.7705132427757703
4387,19245769,-1468157317,-0.7289686274214084
4388,19254544,-1410406848,-0.6845471059286623
4389,19263321,-1352630051,-0.6374239897486813
4390,19272100,-1294826920,-0.5877852522924847
4391,19280881,-1236997449,-0.535826794978982
4392,19289664,-1179141632,-0.4817536741017222
4393,19298449,-1121259463,-0.42577929156505123
4394,19307236,-1063350936,-0.36812455268467936
4395,19316025,-1005416045,-0.3090169943749188
4396,19324816,-947454784,-0.24868988716485008
4397,19333609,-889467147,-0.1873813145856888
4398,19342404,-831453128,-0.12533323356429307
4399,19351201,-773412721,-0.06279051952932732
4400,19360000,-715345920,1.76448175979073E-14
4401,19368801,-657252719,0.06279051952930581
4402,19377604,-599133112,0.1253332335643281
4403,19386409,-540987093,0.18738131458572346
4404,19395216,-482814656,0.24868988716488424
4405,19404025,-424615795,0.3090169943749524
4406,19412836,-366390504,0.36812455268471217
4407,19421649,-308138777,0.42577929156508315
4408,19430464,-249860608,0.48175367410170333
4409,19439281,-191555991,0.5358267949790118
4410,19448100,-133224920,0.5877852522924673
4411,19456921,-74867389,0.6374239897487085
4412,19465744,-16483392,0.6845471059286881
4413,19474569,41927077,0.7289686274214325
4414,19483396,100364024,0.7705132427757928
4415,19492225,158827455,0.8090169943749692
4416,19501056,217317376,0.8443279255020215
4417,19509889,275833793,0.8763066800438571
4418,19518724,334376712,0.9048270524660273
4419,19527561,392946139,0.9297764858882489
4420,19536400,451542080,0.9510565162951612
4421,19545241,510164541,0.968583161128631
4422,19554084,568813528,0.9822872507286945
4423,19562929,627489047,0.9921147013144785
4424,19571776,686191104,0.9980267284282739
4425,19580625,744919705,1.0
4426,19589476,803674856,0.9980267284282723
4427,19598329,862456563,0.9921147013144755
4428,19607184,921264832,0.9822872507286899
4429,19616041,980099669,0.9685831611286249
4430,19624900,1038961080,0.9510565162951536
4431,19633761,1097849071,0.9297764858882398
4432,19642624,1156763648,0.9048270524660169
4433,19651489,1215704817,0.8763066800438454
4434,19660356,1274672584,0.8443279255020083
4435,19669225,1333666955,0.8090169943749549
4436,19678096,1392687936,0.7705132427757772
4437,19686969,1451735533,0.7289686274214158
4438,19695844,1510809752,0.6845471059286702
4439,19704721,1569910599,0.6374239897486896
4440,19713600,1629038080,0.5877852522924474
4441,19722481,1688192201,0.5358267949789911
4442,19731364,1747372968,0.48175367410168185
4443,19740249,1806580387,0.42577929156506095
4444,19749136,1865814464,0.3681245526846894
4445,19758025,1925075205,0.3090169943749291
4446,19766916,1984362616,0.2486898871648605
4447,19775809,2043676703,0.1873813145856994
4448,19784704,2103017472,0.1253332335643038
4449,19793601,-2132582367,0.06279051952928134
4450,19802500,-2073188216,-6.8642118815910615E-15
4451,19811401,-2013767365,-0.06279051952935179
4452,19820304,-1954319808,-0.1253332335643174
4453,19829209,-1894845539,-0.18738131458571286
4454,19838116,-1835344552,-0.2486898871648738
4455,19847025,-1775816841,-0.3090169943749421
4456,19855936,-1716262400,-0.3681245526847022
4457,19864849,-1656681223,-0.4257792915650734
4458,19873764,-1597073304,-0.4817536741017437
4459,19882681,-1537438637,-0.5358267949790027
4460,19891600,-1477777216,-0.5877852522925046
4461,19900521,-1418089035,-0.6374239897487002
4462,19909444,-1358374088,-0.6845471059286802
4463,19918369,-1298632369,-0.7289686274214252
4464,19927296,-1238863872,-0.7705132427757859
4465,19936225,-1179068591,-0.8090169943749629
4466,19945156,-1119246520,-0.8443279255020157
4467,19954089,-1059397653,-0.8763066800438793
4468,19963024,-999521984,-0.9048270524660227
4469,19971961,-939619507,-0.9297764858882658
4470,19980900,-879690216,-0.9510565162951579
4471,19989841,-819734105,-0.9685831611286283
4472,19998784,-759751168,-0.9822872507286925
4473,20007729,-699741399,-0.9921147013144772
4474,20016676,-639704792,-0.9980267284282732
4475,20025625,-579641341,-1.0
4476,20034576,-519551040,-0.9980267284282694
4477,20043529,-459433883,-0.9921147013144769
4478,20052484,-399289864,-0.9822872507286813
4479,20061441,-339118977,-0.9685831611286275
4480,20070400,-278921216,-0.951056516295157
4481,20079361,-218696575,-0.9297764858882438
4482,20088324,-158445048,-0.9048270524660215
4483,20097289,-98166629,-0.8763066800438506
4484,20106256,-37861312,-0.8443279255020141
4485,20115225,22470909,-0.8090169943749278
4486,20124196,82830040,-0.770513242775784
4487,20133169,143216087,-0.7289686274213842
4488,20142144,203629056,-0.6845471059286781
4489,20151121,264068953,-0.637423989748698
4490,20160100,324535784,-0.5877852522924562
4491,20169081,385029555,-0.5358267949790002
4492,20178064,445550272,-0.4817536741016913
4493,20187049,506097941,-0.4257792915650707
4494,20196036,566672568,-0.36812455268464656
4495,20205025,627274159,-0.3090169943749393
4496,20214016,687902720,-0.2486898871648159
4497,20223009,748558257,-0.18738131458570997
4498,20232004,809240776,-0.12533323356431447
4499,20241001,869950283,-0.06279051952929211
4500,20250000,930686784,-3.9163938347251765E-15
4501,20259001,991450285,0.06279051952934102
4502,20268004,1052240792,0.1253332335643067
4503,20277009,1113058311,0.18738131458575813
4504,20286016,1173902848,0.24868988716486337
4505,20295025,1234774409,0.3090169943749859
4506,20304036,1295673000,0.36812455268469213
4507,20313049,1356598627,0.4257792915650636
4508,20322064,1417551296,0.48175367410173425
4509,20331081,1478531013,0.5358267949789935
4510,20340100,1539537784,0.5877852522924958
4511,20349121,1600571615,0.6374239897486919
4512,20358144,1661632512,0.6845471059287138
4513,20367169,1722720481,0.7289686274214179
4514,20376196,1783835528,0.7705132427758152
4515,20385225,1844977659,0.8090169943749566
4516,20394256,1906146880,0.84432792550201
4517,20403289,1967343197,0.8763066800438741
4518,20412324,2028566616,0.9048270524660181
4519,20421361,2089817143,0.9297764858882619
4520,20430400,-2143872512,0.9510565162951545
4521,20439441,-2082567751,0.9685831611286397
4522,20448484,-2021235864,0.9822872507286905
4523,20457529,-1959876845,0.992114701314483
4524,20466576,-1898490688,0.9980267284282726
4525,20475625,-1837077387,1.0
4526,20484676,-1775636936,0.9980267284282701
4527,20493729,-1714169329,0.9921147013144782
4528,20502784,-1652674560,0.9822872507286833
4529,20511841,-1591152623,0.9685831611286303
4530,20520900,-1529603512,0.9510565162951428
4531,20529961,-1468027221,0.9297764858882478
4532,20539024,-1406423744,0.9048270524660018
4533,20548089,-1344793075,0.8763066800438557
4534,20557156,-1283135208,0.8443279255020198
4535,20566225,-1221450137,0.8090169943749341
4536,20575296,-1159737856,0.7705132427757909
4537,20584369,-1097998359,0.7289686274213917
4538,20593444,-1036231640,0.6845471059286858
4539,20602521,-974437693,0.6374239897486624
4540,20611600,-912616512,0.5877852522924649
4541,20620681,-850768091,0.5358267949789614
4542,20629764,-788892424,0.4817536741017007
4543,20638849,-726989505,0.4257792915650805
4544,20647936,-665059328,0.3681245526846566
4545,20657025,-603101887,0.30901699437494956
4546,20666116,-541117176,0.24868988716482635
4547,20675209,-479105189,0.18738131458572058
4548,20684304,-417065920,0.12533323356426876
4549,20693401,-354999363,0.06279051952930287
4550,20702500,-292905512,-4.21464193097666E-14
4551,20711601,-230784361,-0.06279051952933026
4552,20720704,-168635904,-0.12533323356429601
4553,20729809,-106460135,-0.18738131458574753
4554,20738916,-44257048,-0.24868988716485294
4555,20748025,17973363,-0.30901699437497565
4556,20757136,80231104,-0.36812455268468214
4557,20766249,142516181,-0.4257792915651053
4558,20775364,204828600,-0.4817536741017248
4559,20784481,267168367,-0.5358267949790325
4560,20793600,329535488,-0.5877852522924871
4561,20802721,391929969,-0.6374239897486835
4562,20811844,454351816,-0.6845471059287059
4563,20820969,516801035,-0.7289686274214104
4564,20830096,579277632,-0.7705132427758083
4565,20839225,641781613,-0.8090169943749502
4566,20848356,704312984,-0.8443279255020346
4567,20857489,766871751,-0.876306680043869
4568,20866624,829457920,-0.9048270524660136
4569,20875761,892071497,-0.9297764858882579
4570,20884900,954712488,-0.9510565162951512
4571,20894041,1017380899,-0.9685831611286371
4572,20903184,1080076736,-0.9822872507286885
4573,20912329,1142800005,-0.9921147013144817
4574,20921476,1205550712,-0.9980267284282719
4575,20930625,1268328863,-1.0
4576,20939776,1331134464,-0.9980267284282709
4577,20948929,1393967521,-0.9921147013144795
4578,20958084,1456828040,-0.9822872507286853
4579,20967241,1519716027,-0.968583161128633
4580,20976400,1582631488,-0.9510565162951461
4581,20985561,1645574429,-0.9297764858882518
4582,20994724,1708544856,-0.9048270524660065
4583,21003889,1771542775,-0.8763066800438609
4584,21013056,1834568192,-0.8443279255019952
4585,21022225,1897621113,-0.8090169943749405
4586,21031396,1960701544,-0.7705132427757978
4587,21040569,2023809491,-0.728968627421399
4588,21049744,2086944960,-0.6845471059286937
4589,21058921,-2144859339,-0.6374239897486708
4590,21068100,-2081668808,-0.5877852522924736
4591,21077281,-2018450737,-0.5358267949789705
4592,21086464,-1955205120,-0.4817536741017102
4593,21095649,-1891931951,-0.4257792915650388
4594,21104836,-1828631224,-0.3681245526846666
4595,21114025,-1765302933,-0.30901699437495983
4596,21123216,-1701947072,-0.24868988716483678
4597,21132409,-1638563635,-0.18738131458573115
4598,21141604,-1575152616,-0.12533323356427947
4599,21150801,-1511714009,-0.06279051952931362
4600,21160000,-1448247808,3.1365813593450365E-14
4601,21169201,-1384754007,0.06279051952931951
4602,21178404,-1321232600,0.1253332335643417
4603,21187609,-1257683581,0.18738131458573692
4604,21196816,-1194106944,0.2486898871648425
4605,21206025,-1130502683,0.30901699437496544
4606,21215236,-1066870792,0.3681245526846721
4607,21224449,-1003211265,0.42577929156509553
4608,21233664,-939524096,0.4817536741017153
4609,21242881,-875809279,0.5358267949790234
4610,21252100,-812066808,0.5877852522924784
4611,21261321,-748296677,0.637423989748719
4612,21270544,-684498880,0.684547105928698
4613,21279769,-620673411,0.7289686274214031
4614,21288996,-556820264,0.7705132427758015
4615,21298225,-492939433,0.8090169943749439
4616,21307456,-429030912,0.8443279255020288
4617,21316689,-365094695,0.8763066800438638
4618,21325924,-301130776,0.9048270524660331
4619,21335161,-237139149,0.9297764858882539
4620,21344400,-173119808,0.9510565162951654
4621,21353641,-109072747,0.9685831611286344
4622,21362884,-44997960,0.9822872507286864
4623,21372129,19104559,0.9921147013144803
4624,21381376,83234816,0.9980267284282712
4625,21390625,147392817,1.0
4626,21399876,211578568,0.9980267284282716
4627,21409129,275792075,0.9921147013144738
4628,21418384,340033344,0.9822872507286874
4629,21427641,404302381,0.9685831611286215
4630,21436900,468599192,0.9510565162951494
4631,21446161,532923783,0.9297764858882557
4632,21455424,597276160,0.904827052466011
4633,21464689,661656329,0.8763066800438661
4634,21473956,726064296,0.844327925502001
4635,21483225,790500067,0.8090169943749468
4636,21492496,854963648,0.7705132427757684
4637,21501769,919455045,0.7289686274214064
4638,21511044,983974264,0.6845471059286602
4639,21520321,1048521311,0.6374239897486791
4640,21529600,1113096192,0.5877852522924824
4641,21538881,1177698913,0.5358267949789796
4642,21548164,1242329480,0.48175367410171965
4643,21557449,1306987899,0.42577929156504857
4644,21566736,1371674176,0.36812455268467664
4645,21576025,1436388317,0.30901699437491603
4646,21585316,1501130328,0.24868988716484722
4647,21594609,1565900215,0.1873813145856859
4648,21603904,1630697984,0.12533323356429016
4649,21613201,1695523641,0.06279051952932438
4650,21622500,1760377192,-2.0585207877134124E-14
4651,21631801,1825258643,-0.06279051952930874
4652,21641104,1890168000,-0.12533323356433101
4653,21650409,1955105269,-0.18738131458572635
4654,21659716,2020070456,-0.2486898871648871
4655,21669025,2085063567,-0.30901699437495517
4656,21678336,-2144882688,-0.36812455268471495
4657,21687649,-2079833711,-0.4257792915650858
4658,21696964,-2014756792,-0.4817536741017059
4659,21706281,-1949651925,-0.5358267949790143
4660,21715600,-1884519104,-0.5877852522924697
4661,21724921,-1819358323,-0.6374239897487107
4662,21734244,-1754169576,-0.6845471059286902
4663,21743569,-1688952857,-0.7289686274214346
4664,21752896,-1623708160,-0.7705132427757946
4665,21762225,-1558435479,-0.809016994374971
4666,21771556,-1493134808,-0.8443279255020231
4667,21780889,-1427806141,-0.8763066800438586
4668,21790224,-1362449472,-0.9048270524660286
4669,21799561,-1297064795,-0.9297764858882499
4670,21808900,-1231652104,-0.9510565162951621
4671,21818241,-1166211393,-0.9685831611286317
4672,21827584,-1100742656,-0.982287250728695
4673,21836929,-1035245887,-0.992114701314479
4674,21846276,-969721080,-0.9980267284282741
4675,21855625,-904168229,-1.0
4676,21864976,-838587328,-0.9980267284282722
4677,21874329,-772978371,-0.9921147013144751
4678,21883684,-707341352,-0.9822872507286894
4679,21893041,-641676265,-0.9685831611286242
4680,21902400,-575983104,-0.9510565162951528
4681,21911761,-510261863,-0.9297764858882388
4682,21921124,-444512536,-0.9048270524660157
4683,21930489,-378735117,-0.8763066800438439
4684,21939856,-312929600,-0.8443279255020067
4685,21949225,-247095979,-0.8090169943749531
4686,21958596,-181234248,-0.7705132427757753
4687,21967969,-115344401,-0.7289686274214138
4688,21977344,-49426432,-0.6845471059286681
4689,21986721,16519665,-0.6374239897486873
4690,21996100,82493896,-0.587785252292445
4691,22005481,148496267,-0.5358267949789887
4692,22014864,214526784,-0.4817536741016793
4693,22024249,280585453,-0.4257792915650583
4694,22033636,346672280,-0.3681245526846867
4695,22043025,412787271,-0.30901699437492625
4696,22052416,478930432,-0.24868988716485768
4697,22061809,545101769,-0.18738131458569648
4698,22071204,611301288,-0.12533323356430084
4699,22080601,677528995,-0.06279051952927842
4700,22090000,743784896,9.804602160817886E-15
4701,22099401,810068997,0.06279051952935472
4702,22108804,876381304,0.1253332335643203
4703,22118209,942721823,0.18738131458571575
4704,22127616,1009090560,0.24868988716487667
4705,22137025,1075487521,0.3090169943749449
4706,22146436,1141912712,0.3681245526847049
4707,22155849,1208366139,0.42577929156507605
4708,22165264,1274847808,0.48175367410174624
4709,22174681,1341357725,0.5358267949790052
4710,22184100,1407895896,0.5877852522925069
4711,22193521,1474462327,0.6374239897487024
4712,22202944,1541057024,0.6845471059286823
4713,22212369,1607679993,0.7289686274214272
4714,22221796,1674331240,0.7705132427757877
4715,22231225,1741010771,0.8090169943749647
4716,22240656,1807718592,0.8443279255020173
4717,22250089,1874454709,0.8763066800438808
4718,22259524,1941219128,0.904827052466024
4719,22268961,2008011855,0.9297764858882669
4720,22278400,2074832896,0.9510565162951587
4721,22287841,2141682257,0.9685831611286291
4722,22297284,-2086407352,0.982287250728693
4723,22306729,-2019501333,0.9921147013144775
4724,22316176,-1952566976,0.9980267284282734
4725,22325625,-1885604275,1.0
4726,22335076,-1818613224,0.9980267284282693
4727,22344529,-1751593817,0.9921147013144764
4728,22353984,-1684546048,0.9822872507286807
4729,22363441,-1617469911,0.9685831611286269
4730,22372900,-1550365400,0.9510565162951561
4731,22382361,-1483232509,0.9297764858882427
4732,22391824,-1416071232,0.9048270524660202
4733,22401289,-1348881563,0.8763066800438492
4734,22410756,-1281663496,0.8443279255020125
4735,22420225,-1214417025,0.809016994374926
4736,22429696,-1147142144,0.7705132427757821
4737,22439169,-1079838847,0.7289686274213822
4738,22448644,-1012507128,0.6845471059286758
4739,22458121,-945146981,0.6374239897486956
4740,22467600,-877758400,0.5877852522924538
4741,22477081,-810341379,0.5358267949789978
4742,22486564,-742895912,0.48175367410168873
4743,22496049,-675421993,0.42577929156506805
4744,22505536,-607919616,0.36812455268464384
4745,22515025,-540388775,0.3090169943749365
4746,22524516,-472829464,0.24868988716481305
4747,22534009,-405241677,0.1873813145857071
4748,22543504,-337625408,0.12533323356431156
4749,22553001,-269980651,0.06279051952928917
4750,22562500,-202307400,9.760035554983525E-16
4751,22572001,-134605649,-0.06279051952934396
4752,22581504,-66875392,-0.12533323356430962
4753,22591009,883377,-0.18738131458576102
4754,22600516,68670664,-0.24868988716486623
4755,22610025,136486475,-0.3090169943749347
4756,22619536,204330816,-0.36812455268469485
4757,22629049,272203693,-0.4257792915650663
4758,22638564,340105112,-0.4817536741017368
4759,22648081,408035079,-0.5358267949789961
4760,22657600,475993600,-0.5877852522924982
4761,22667121,543980681,-0.6374239897486942
4762,22676644,611996328,-0.6845471059287159
4763,22686169,680040547,-0.7289686274214198
4764,22695696,748113344,-0.7705132427757809
4765,22705225,816214725,-0.8090169943749583
4766,22714756,884344696,-0.8443279255020115
4767,22724289,952503263,-0.8763066800438756
4768,22733824,1020690432,-0.9048270524660194
4769,22743361,1088906209,-0.9297764858882629
4770,22752900,1157150600,-0.9510565162951554
4771,22762441,1225423611,-0.9685831611286405
4772,22771984,1293725248,-0.982287250728691
4773,22781529,1362055517,-0.9921147013144762
4774,22791076,1430414424,-0.9980267284282728
4775,22800625,1498801975,-1.0
4776,22810176,1567218176,-0.99802672842827
4777,22819729,1635663033,-0.9921147013144779
4778,22829284,1704136552,-0.9822872507286827
4779,22838841,1772638739,-0.9685831611286295
4780,22848400,1841169600,-0.9510565162951419
4781,22857961,1909729141,-0.9297764858882467
4782,22867524,1978317368,-0.9048270524660248
4783,22877089,2046934287,-0.8763066800438544
4784,22886656,2115579904,-0.8443279255020183
4785,22896225,-2110713071,-0.8090169943749324
4786,22905796,-2042010040,-0.770513242775789
4787,22915369,-1973278293,-0.7289686274213896
4788,22924944,-1904517824,-0.6845471059286837
4789,22934521,-1835728627,-0.6374239897486601
4790,22944100,-1766910696,-0.5877852522924625
4791,22953681,-1698064025,-0.5358267949790069
4792,22963264,-1629188608,-0.48175367410169817
4793,22972849,-1560284439,-0.4257792915650778
4794,22982436,-1491351512,-0.3681245526846539
4795,22992025,-1422389821,-0.3090169943749468
4796,23001616,-1353399360,-0.2486898871648235
4797,23011209,-1284380123,-0.1873813145857177
4798,23020804,-1215332104,-0.12533323356426584
4799,23030401,-1146255297,-0.06279051952929993
4800,23040000,-1077149696,-1.175660927181459E-14
4801,23049601,-1008015295,0.06279051952933319
4802,23059204,-938852088,0.12533323356429893
4803,23068809,-869660069,0.1873813145857504
4804,23078416,-800439232,0.24868988716485577
4805,23088025,-731189571,0.3090169943749785
4806,23097636,-661911080,0.36812455268468486
4807,23107249,-592603753,0.42577929156510796
4808,23116864,-523267584,0.48175367410172737
4809,23126481,-453902567,0.535826794978987
4810,23136100,-384508696,0.5877852522924895
4811,23145721,-315085965,0.6374239897486859
4812,23155344,-245634368,0.684547105928708
4813,23164969,-176153899,0.7289686274214124
4814,23174596,-106644552,0.7705132427758102
4815,23184225,-37106321,0.809016994374952
4816,23193856,32460800,0.8443279255020362
4817,23203489,102056817,0.8763066800438704
4818,23213124,171681736,0.9048270524660148
4819,23222761,241335563,0.9297764858882589
4820,23232400,311018304,0.9510565162951521
4821,23242041,380729965,0.9685831611286378
4822,23251684,450470552,0.982287250728689
4823,23261329,520240071,0.992114701314482
4824,23270976,590038528,0.9980267284282721
4825,23280625,659865929,1.0
4826,23290276,729722280,0.9980267284282707
4827,23299929,799607587,0.9921147013144792
4828,23309584,869521856,0.9822872507286847
4829,23319241,939465093,0.9685831611286322
4830,23328900,1009437304,0.9510565162951452
4831,23338561,1079438495,0.9297764858882507
4832,23348224,1149468672,0.9048270524660053
4833,23357889,1219527841,0.8763066800438596
4834,23367556,1289616008,0.8443279255019936
4835,23377225,1359733179,0.8090169943749387
4836,23386896,1429879360,0.7705132427757959
4837,23396569,1500054557,0.728968627421397
4838,23406244,1570258776,0.6845471059286916
4839,23415921,1640492023,0.6374239897486684
4840,23425600,1710754304,0.5877852522924712
4841,23435281,1781045625,0.5358267949789679
4842,23444964,1851365992,0.4817536741017076
4843,23454649,1921715411,0.42577929156503613
4844,23464336,1992093888,0.3681245526846639
4845,23474025,2062501429,0.309016994374957
4846,23483716,2132938040,0.24868988716483395
4847,23493409,-2091563569,0.18738131458572826
4848,23503104,-2021068800,0.12533323356427656
4849,23512801,-1950544943,0.0627905195293107
4850,23522500,-1879991992,-3.4306203872677184E-14
4851,23532201,-1809409941,-0.06279051952932244
4852,23541904,-1738798784,-0.12533323356434461
4853,23551609,-1668158515,-0.18738131458573984
4854,23561316,-1597489128,-0.24868988716484533
4855,23571025,-1526790617,-0.3090169943749682
4856,23580736,-1456062976,-0.3681245526846748
4857,23590449,-1385306199,-0.4257792915650982
4858,23600164,-1314520280,-0.48175367410171793
4859,23609881,-1243705213,-0.5358267949790259
4860,23619600,-1172860992,-0.5877852522924807
4861,23629321,-1101987611,-0.6374239897487213
4862,23639044,-1031085064,-0.6845471059287002
4863,23648769,-960153345,-0.7289686274214051
4864,23658496,-889192448,-0.7705132427758034
4865,23668225,-818202367,-0.8090169943749457
4866,23677956,-747183096,-0.8443279255020304
4867,23687689,-676134629,-0.8763066800438652
4868,23697424,-605056960,-0.9048270524660345
4869,23707161,-533950083,-0.929776485888255
4870,23716900,-462813992,-0.9510565162951663
4871,23726641,-391648681,-0.9685831611286352
4872,23736384,-320454144,-0.982287250728687
4873,23746129,-249230375,-0.9921147013144807
4874,23755876,-177977368,-0.9980267284282713
4875,23765625,-106695117,-1.0
4876,23775376,-35383616,-0.9980267284282713
4877,23785129,35957141,-0.9921147013144734
4878,23794884,107327160,-0.9822872507286868
4879,23804641,178726447,-0.9685831611286208
4880,23814400,250155008,-0.9510565162951485
4881,23824161,321612849,-0.9297764858882547
4882,23833924,393099976,-0.9048270524660098
4883,23843689,464616395,-0.8763066800438647
4884,23853456,536162112,-0.8443279255019994
4885,23863225,607737133,-0.809016994374945
4886,23872996,679341464,-0.7705132427757665
4887,23882769,750975111,-0.7289686274214043
4888,23892544,822638080,-0.6845471059286581
4889,23902321,894330377,-0.6374239897486768
4890,23912100,966052008,-0.5877852522924799
4891,23921881,1037802979,-0.535826794978977
4892,23931664,1109583296,-0.48175367410171704
4893,23941449,1181392965,-0.4257792915650459
4894,23951236,1253231992,-0.3681245526846739
4895,23961025,1325100383,-0.3090169943749132
4896,23970816,1396998144,-0.2486898871648444
4897,23980609,1468925281,-0.18738131458568302
4898,23990404,1540881800,-0.12533323356428724
4899,24000201,1612867707,-0.06279051952932145
4900,24010000,1684883008,2.352559815636095E-14
4901,24019801,1756927709,0.06279051952931168
4902,24029604,1829001816,0.12533323356433393
4903,24039409,1901105335,0.18738131458572924
4904,24049216,1973238272,0.24868988716488996
4905,24059025,2045400633,0.30901699437495794
4906,24068836,2117592424,0.36812455268471767
4907,24078649,-2105153645,0.4257792915650885
4908,24088464,-2032902976,0.4817536741017085
4909,24098281,-1960622859,0.5358267949790168
4910,24108100,-1888313288,0.587785252292472
4911,24117921,-1815974257,0.6374239897487131
4912,24127744,-1743605760,0.6845471059286923
4913,24137569,-1671207791,0.7289686274214366
4914,24147396,-1598780344,0.7705132427757965
4915,24157225,-1526323413,0.8090169943749728
4916,24167056,-1453836992,0.8443279255020246
4917,24176889,-1381321075,0.87630668004386
4918,24186724,-1308775656,0.9048270524660298
4919,24196561,-1236200729,0.929776485888251
4920,24206400,-1163596288,0.9510565162951631
4921,24216241,-1090962327,0.9685831611286324
4922,24226084,-1018298840,0.9822872507286956
4923,24235929,-945605821,0.9921147013144793
4924,24245776,-872883264,0.9980267284282743
4925,24255625,-800131163,1.0
4926,24265476,-727349512,0.998026728428272
4927,24275329,-654538305,0.9921147013144748
4928,24285184,-581697536,0.9822872507286888
4929,24295041,-508827199,0.9685831611286234
4930,24304900,-435927288,0.9510565162951519
4931,24314761,-362997797,0.9297764858882377
4932,24324624,-290038720,0.9048270524660144
4933,24334489,-217050051,0.8763066800438426
