num,square,cube,theta,sin(theta)
561,314721,176558481,3.524866957327748,-0.37395920573780045
2563,6568969,-343601637,16.10380394230128,-0.3855839922773962
2880,8294400,-1881931776,18.09557368467721,-0.6845471059286887
279,77841,21717639,1.7530087007031048,0.9834452049953296
2912,8479744,-1076789248,18.296635614506958,-0.5251746299612943
426,181476,77308776,2.676636940858504,0.4483832160900323
795,632025,502459875,4.995132319207771,-0.9602936856769431
1845,3404025,1985458829,11.592476891746337,-0.8270805742745619
1237,1530169,1892819053,7.772300224981149,0.9966659280340299
2766,7650756,-312845384,17.379290559658738,-0.9949510169813
1575,2480625,-387982921,9.89601685880785,-0.45399049973954725
2419,5851561,1270024171,15.19902525806742,0.48725012572533155
1635,2673225,75755579,10.273007977238624,-0.7501110696304596
229,52441,12008989,1.4388494353441252,0.9913076310695066
817,667489,545338513,5.133362395965722,-0.9126915874035028
850,722500,614125000,5.340707511102648,-0.8090169943749476
770,592900,456533000,4.838052686528282,-0.9921147013144779
1208,1459264,1762790912,7.590087851072941,0.9653816388332739
608,369664,224755712,3.820176666765189,-0.6276913612907007
2066,4268356,228488904,12.981060844633026,0.40290643571366297
1250,1562500,1953125000,7.853981633974484,1.0
83,6889,571787,0.5215043804959056,0.4981851053394908
1686,2842596,497649560,10.593450427904783,-0.9202318473658703
2443,5968249,1695530419,15.34982170543973,0.3505343201912587
241,58081,13997521,1.5142476590302805,0.998401550108975
889,790321,702595369,5.585751738082653,-0.642252653176584
419,175561,73560059,2.6326546437082468,0.4872501257253323
2946,8678916,-201717240,18.51026391495106,-0.3328195445229875
234,54756,12812904,1.4702653618800232,0.9949510169813002
2822,7963684,998679768,17.731148936860794,-0.8994052515663704
1416,2005056,-1455808000,8.896990394966295,0.5036232016357604
2206,4866436,2145423224,13.860706787638168,0.962027671586086
1463,2140369,-1163607449,9.192300104403735,0.23038942667659068
1653,2732409,221704781,10.386105312767857,-0.8199521093254525
1283,1646089,2111932187,8.06132674911141,0.9785809043254718
2941,8649481,-331680155,18.478847988415165,-0.36227536670454474
459,210681,96702579,2.88398205599543,0.25477072568338227
377,142129,53582633,2.368760860806704,0.6981654189934727
2950,8702500,-97428776,18.53539665617978,-0.3090169943749464
1858,3452164,2119153416,11.674158300739672,-0.7784623015670235
1561,2436721,-491245815,9.808052264507335,-0.37395920573780106
1558,2427364,-513134184,9.789202708585796,-0.35641187871325075
1787,3193369,1411583107,11.228052143929922,-0.9730985109821263
2321,5387041,-381579727,14.58327309796382,0.9021339593682027
582,338724,197137368,3.6568138487785196,-0.4927273415482918
3000,9000000,1230196224,18.84955592153876,-7.347880794884119E-16
1135,1288225,1462135375,7.131415323648831,0.7501110696304597
1756,3083536,1119721920,11.033273399407355,-0.9992894726405892
2072,4293184,305542656,13.018759956476103,0.4371157666509327
1075,1155625,1242296875,6.754424205218055,0.4539904997395466
2236,4999696,-1705581632,14.049202346853555,0.9961336091431724
2967,8803089,348961287,18.642210806401835,-0.20586260876987986
2485,6175225,-1834435059,15.613715488341272,0.0941083133185144
826,682276,563559976,5.189911063730339,-0.8881364488135444
1189,1413721,1680914269,7.470707330236529,0.9274451533346615
733,537289,393832837,4.605574830162637,-0.9943007903969989
1453,2111209,-1227380619,9.12946825133194,0.2910361668282716
1519,2307361,-790085937,9.544158481605793,-0.11909716009487081
1745,3045025,1018601329,10.964158361028378,-0.9995065603657316
871,758641,660776311,5.47265440255342,-0.7246531301870464
2527,6385729,-1043132001,15.877609271242815,-0.16883344471273337
1265,1600225,2024284625,7.948229413582177,0.99556196460308
2866,8213956,2066361416,18.007609090376697,-0.7459411454241809
2341,5480281,-55564067,14.708936804107413,0.8409445822981685
1343,1803649,-1872666689,8.438317867542185,0.8340784336131708
719,516961,371694959,4.517610235862123,-0.9810905174433342
82,6724,551368,0.5152211951887261,0.49272734154829156
2462,6061444,2038373240,15.469202226276142,0.23649899702372465
878,770884,676836152,5.516636699703677,-0.6936533058128047
1985,3940225,-768587967,12.47212283475148,-0.09410831331851427
136,18496,2515456,0.8545132017764238,0.7542513807361038
1036,1073296,1111934656,6.5093799782380515,0.2242707609493811
588,345744,203297472,3.694512960621597,-0.5251746299612958
1007,1014049,1021147343,6.327167604329844,0.04396811831786547
2890,8352100,-1632234776,18.158405537749005,-0.63742398974869
2554,6522916,-520341720,16.047255274536663,-0.33281954452298623
2676,7160976,1982902592,16.813803882012575,-0.8938414241512646
2272,5161984,-1156874240,14.27539701791202,0.9904614256966513
2377,5650129,545454745,14.935131475165877,0.6981654189934731
2914,8491396,-1025875832,18.309201985121316,-0.5144395337815056
258,66564,17173512,1.6210618092523335,0.9987369566060175
2858,8168164,1869776232,17.95734360791926,-0.7784623015670225
1125,1265625,1423828125,7.0685834705770345,0.7071067811865474
1113,1238769,1378749897,6.99318524689088,0.6518337253008788
991,982081,973242271,6.22663663941497,-0.056518534482024804
2935,8614225,-487053401,18.441148876572086,-0.3971478906347808
2615,6838225,702089191,16.43052957827462,-0.6613118653236523
2845,8094025,1552664645,17.875662198925923,-0.8270805742745622
2941,8649481,-331680155,18.478847988415165,-0.36227536670454474
1017,1034289,1051871913,6.38999945740164,0.10661115427526012
1054,1110916,1170905464,6.622477313767284,0.3328195445229866
604,364816,220348864,3.7950439255364703,-0.6079302976946055
2275,5175625,-1110355013,14.29424657383356,0.9876883405951377
835,697225,582182875,5.246459731494955,-0.8607420270039434
671,450241,302111711,4.216017341117503,-0.8793163101905564
2366,5597956,359862008,14.866016436786902,0.745941145424182
1282,1643524,2106997768,8.05504356380423,0.979855052384247
2156,4648336,1431877824,13.54654752227919,0.830595899195813
1243,1545049,1920495907,7.809999336824226,0.9990329346781247
57,3249,185193,0.35814156250923646,0.350534320191259
126,15876,2000376,0.7916813487046279,0.7115356772092853
2356,5550736,192632128,14.803184583715106,0.7862884321366185
2767,7656289,-289884817,17.385573744965917,-0.9943007903969987
1124,1263376,1420034624,7.062300285269855,0.7026499697988493
1172,1373584,1609840448,7.363893180014475,0.8822912264349533
1398,1954404,-1562710504,8.783893059437062,0.5979049830575185
1105,1221025,1349232625,6.9429197644334435,0.6129070536529768
953,908209,865523177,5.987875597742146,-0.2910361668282715
1608,2585664,-137219584,10.103361973944775,-0.6276913612907005
2227,4959529,-1840030805,13.992653679088939,0.9895761186026509
2074,4301476,331326632,13.031326327090463,0.44838321609003295
2533,6416089,-927915747,15.915308383085893,-0.205862608769882
507,257049,130323843,3.1855749507400506,-0.04396811831786515
2029,4116841,-236864203,12.748582988267382,0.18120576362713794
1311,1718721,-2041724065,8.237255937712439,0.927445153334661
974,948676,924010424,6.119822489192917,-0.16263716519488344
1119,1252161,1401168159,7.030884358733958,0.6799533787224195
2159,4661281,1473771087,13.565397078200727,0.8409445822981688
1509,2277081,-858852067,9.481326628533996,-0.056518534482024194
2588,6697744,153892288,16.26088357498077,-0.5251746299612962
348,121104,42144192,2.1865484868984963,0.8163392507171838
682,465124,317214568,4.285132379496478,-0.9101059706849955
2798,7828804,430157112,17.580352489488483,-0.954864544746643
138,19044,2628072,0.8670795723907829,0.7624425110114479
1157,1338649,1548816893,7.269645400406782,0.8340784336131715
2779,7722841,-13061341,17.46097196865207,-0.9834452049953296
462,213444,98611128,2.902831611916969,0.2364989970237246
1509,2277081,-858852067,9.481326628533996,-0.056518534482024194
987,974169,961504803,6.201503898186252,-0.08159061156815715
2468,6091024,-2147221952,15.506901338119219,0.19970998051440755
367,134689,49430863,2.305929007734908,0.7417417727387393
1853,3433609,2067510181,11.642742374203774,-0.7977944395385709
1261,1590121,2005142581,7.923096672353458,0.9976125063612252
2171,4713241,1642511619,13.640795301886882,0.8793163101905563
1980,3920400,-827542592,12.440706908215581,-0.125333233564304
2878,8282884,-1931663624,18.08300731406285,-0.6936533058128044
2834,8031556,1286593224,17.80654716054695,-0.8639234171928352
2715,7371225,-1461960605,17.058848108992578,-0.9759167619387475
802,643204,515849608,5.039114616358028,-0.9470983049947443
1687,2845969,506182407,10.599733613211964,-0.9226727398701152
1277,1630729,2082440933,8.023627637268332,0.985644595148998
841,707281,594823321,5.284158843338032,-0.8409445822981693
461,212521,97972181,2.8965484266097894,0.2425992307954074
2185,4774225,1841747033,13.728759896187396,0.9177546256839811
665,442225,294079625,4.178318229274425,-0.8607420270039438
2378,5654884,562412264,14.941414660473058,0.6936533058128043
2466,6081156,2111228808,15.49433496750486,0.2120071099220544
2969,8814961,401815433,18.654777177016193,-0.19354946805085954
1545,2387025,-607013671,9.707521299592461,-0.27899110603922905
1521,2313441,-776223535,9.556724852220151,-0.1315643590922828
2566,6584356,-284411688,16.12265349822282,-0.40290643571366447
2652,7033104,1471922624,16.663007434640264,-0.8163392507171842
1197,1432809,1715072373,7.520972812693965,0.9450630751798048
13,169,2197,0.08168140899333462,0.08159061156815754
1742,3034564,991243192,10.94530880510684,-0.9987369566060176
1567,2455489,-447216033,9.845751376350412,-0.4086490747363491
2363,5583769,309544259,14.847166880865363,0.758361915288722
2159,4661281,1473771087,13.565397078200727,0.8409445822981688
197,38809,7645373,1.2377875055143785,0.9450630751798048
934,872356,814780504,5.868495076905734,-0.40290643571366286
1989,3956121,-721209923,12.497255575980198,-0.06906002571440555
248,61504,15252992,1.5582299561805375,0.9999210442038161
714,509796,363994344,4.486194309326224,-0.9745268727865771
54,2916,157464,0.3392920065876977,0.3328195445229867
121,14641,1771561,0.7602654221687299,0.6891138083873485
2906,8444836,-1229110360,18.25893650266388,-0.5568756164881876
834,695556,580093704,5.240176546187775,-0.8639234171928354
794,630436,500566184,4.988849133900592,-0.9620276715860858
2794,7806436,336345704,17.555219748259766,-0.9620276715860854
1148,1317904,1512953792,7.213096732642166,0.8015669848708769
2373,5631129,477767229,14.90999873393716,0.7159364830218304
297,88209,26198073,1.8661060362323372,0.9567120515588305
341,116281,39651821,2.142566189748239,0.8409445822981692
307,94249,28934443,1.9289378893041331,0.9365498867481923
1586,2515396,-305549240,9.965131897186824,-0.5144395337815062
1572,2471184,-410266048,9.87716730288631,-0.4371157666509328
249,62001,15438249,1.5645131414877171,0.9999802608561371
1475,2175625,-1085920421,9.26769832808989,0.15643446504023034
2049,4198401,12589057,12.874246694410973,0.3030352696327739
1416,2005056,-1455808000,8.896990394966295,0.5036232016357604
366,133956,49027896,2.2996458224277285,0.7459411454241822
169,28561,4826809,1.0618583169133502,0.8732624548099202
1511,2283121,-845171465,9.493892999148356,-0.06906002571440646
881,776161,683797841,5.535486255625216,-0.6799533787224191
88,7744,681472,0.5529203070318036,0.5251746299612957
2451,6007401,1839237963,15.400087187897167,0.3030352696327732
1541,2374681,-635583875,9.682388558363742,-0.25477072568338177
2749,7557001,-700640731,17.272476409436685,-0.9999802608561371
2504,6270016,-1479749120,15.733096009177684,-0.02513009544333708
2786,7761796,149527176,17.50495426580233,-0.9745268727865769
1835,3367225,1883890579,11.529645038674541,-0.8607420270039436
181,32761,5929741,1.1372565405995052,0.907484424541117
453,205209,92959677,2.8462829441523527,0.29103616682827177
230,52900,12167000,1.4451326206513049,0.9921147013144779
1792,3211264,1459617792,11.25946807046582,-0.9653816388332737
2299,5285401,-733764989,14.44504302120587,0.9529793415172189
379,143641,54439939,2.3813272314210634,0.6891138083873484
2299,5285401,-733764989,14.44504302120587,0.9529793415172189
1146,1313316,1505060136,7.2005303620278065,0.7939903986478356
2915,8497225,-1000392901,18.315485170428495,-0.5090414157503709
1348,1817104,-1845511104,8.469733794078083,0.8163392507171837
1233,1520289,1874516337,7.74716748375243,0.9943007903969989
1622,2630884,-27673448,10.19132656824529,-0.6936533058128049
2967,8803089,348961287,18.642210806401835,-0.20586260876987986
1430,2044900,-1370760296,8.984954989266809,0.4257792915650723
1576,2483776,-380536320,9.902300044115028,-0.459579860621488
2590,6708100,194109816,16.27344994559513,-0.5358267949789963
2971,8826841,454740835,18.66734354763055,-0.18120576362713742
1681,2825761,455136945,10.562034501368885,-0.9074844245411169
2509,6295081,-1385510955,15.764511935713584,-0.05651853448202572
55,3025,166375,0.3455751918948773,0.3387379202452914
2746,7540516,-768579544,17.253626853515144,-0.9996841892832999
1105,1221025,1349232625,6.9429197644334435,0.6129070536529768
2336,5456896,-137592832,14.677520877571514,0.8575266561936524
1127,1270129,1431435383,7.081149841191394,0.7159364830218311
503,253009,127263527,3.160442209511332,-0.018848439715408213
2493,6215049,-1685752027,15.66398097079871,0.043968118317864555
1418,2010724,-1443760664,8.909556765580653,0.4927273415482918
2960,8761600,164532224,18.598228509251577,-0.2486898871648541
2319,5377761,-413874129,14.570706727349462,0.9074844245411166
1966,3865156,-991037896,12.352742313915067,-0.21200710992205427
350,122500,42875000,2.199114857512855,0.8090169943749475
2829,8003241,1166332309,17.77513123401105,-0.8793163101905569
2362,5579044,292800040,14.840883695558183,0.7624425110114479
2011,4044121,-457207261,12.635485652738149,0.06906002571440634
2546,6482116,-676401848,15.996989792079228,-0.28501926246997705
1253,1570009,1967221277,7.872831189896022,0.999822352380809
583,339889,198155287,3.663097034085699,-0.49818510533949106
1740,3027600,973056704,10.93274243449248,-0.9980267284282716
712,506944,360944128,4.473627938711866,-0.9716317329146741
397,157609,62570773,2.494424566950296,0.6029295416890246
43,1849,79507,0.2701769682087222,0.26690198932037557
1961,3845521,-1048867911,12.32132638737917,-0.2425992307954069
472,222784,105154048,2.965663464988765,0.17502305897527587
952,906304,862801408,5.981592412434966,-0.29704158157703503
848,719104,609800192,5.328141140488289,-0.8163392507171842
1352,1827904,-1823641088,8.494866535306802,0.8015669848708762
1636,2676496,83780160,10.279291162545803,-0.7542513807361036
375,140625,52734375,2.356194490192345,0.7071067811865476
924,853776,788889024,5.805663223833938,-0.4595798606214877
113,12769,1442897,0.7099999397112933,0.6518337253008788
891,793881,707347971,5.598318108697011,-0.6325701619131247
1843,3396649,1965056811,11.579910521131978,-0.8340784336131709
2642,6980164,1261724104,16.600175581568468,-0.7784623015670239
475,225625,107171875,2.9845130209103035,0.15643446504023098
2358,5560164,225964824,14.815750954329465,0.7784623015670236
1822,3319684,1753496952,11.447963629681206,-0.8994052515663711
2051,4206601,37804059,12.886813065025333,0.31498651965530566
2625,6890625,908021441,16.493361431346415,-0.7071067811865477
2336,5456896,-137592832,14.677520877571514,0.8575266561936524
135,18225,2460375,0.8482300164692442,0.7501110696304596
688,473344,325660672,4.322831491339556,-0.925077206834458
2378,5654884,562412264,14.941414660473058,0.6936533058128043
185,34225,6331625,1.1623892818282235,0.9177546256839811
1429,2042041,-1376890707,8.97867180395963,0.4314560456809583
498,248004,123505992,3.1290262829754343,0.012566039883352392
1137,1292769,1469878353,7.14398169426319,0.7583619152887221
932,868624,809557568,5.855928706291374,-0.4143755809932844
1379,1901641,-1672604357,8.66451253860065,0.6891138083873479
1255,1575025,1976656375,7.885397560510381,0.9995065603657315
567,321489,182284263,3.5625660691708254,-0.4086490747363489
1865,3478225,-2103044967,11.71814059788993,-0.750111069630459
44,1936,85184,0.2764601535159018,0.2729519355173252
1349,1819801,-1840055747,8.476016979385262,0.812694164433094
2110,4452100,803996408,13.257520998148928,0.6374239897486904
1771,3136441,1259669715,11.127521179015048,-0.9913076310695066
1537,2362369,-664006143,9.657255817135024,-0.23038942667659
1934,3740356,-1356086088,12.15168038408532,-0.40290643571366225
2078,4318084,383043960,13.056459068319182,0.47070393216533346
1215,1476225,1793613375,7.634070148223198,0.9759167619387474
1790,3204100,1440371704,11.24690169985146,-0.9685831611286312
2794,7806436,336345704,17.555219748259766,-0.9620276715860854
1324,1752976,-1974027072,8.318937346705773,0.8938414241512633
937,877969,822656953,5.887344632827273,-0.38558399227739615
2731,7458361,-1106052589,17.159379073907452,-0.9928826045698138
920,846400,778688000,5.7805304826052195,-0.4817536741017153
1752,3069504,1082803712,11.008140658178636,-0.9999210442038161
1990,3960100,-709335592,12.503538761287377,-0.06279051952931351
2867,8219689,2091011883,18.013892275683876,-0.7417417727387382
1237,1530169,1892819053,7.772300224981149,0.9966659280340299
725,525625,381078125,4.5553093477052,-0.9876883405951377
2336,5456896,-137592832,14.677520877571514,0.8575266561936524
2442,5963364,1677633000,15.343538520132551,0.35641187871325
89,7921,704969,0.5592034923389833,0.530511184306734
477,227529,108531333,2.9970793915246627,0.14401078255225216
2704,7311616,-1704226816,16.989733070613603,-0.9585217890173763
1063,1129969,1201157047,6.6790259815319,0.38558399227739654
1027,1054729,1083206683,6.452831310473435,0.16883344471273373
2663,7091569,1704979063,16.73212247301924,-0.8542774316992949
1989,3956121,-721209923,12.497255575980198,-0.06906002571440555
2916,8503056,-974892480,18.321768355735674,-0.5036232016357607
928,861184,799178752,5.830795965062657,-0.43711576665093255
17,289,4913,0.10681415022205297,0.10661115427525991
2565,6579225,-304157059,16.116370312915638,-0.39714789063477957
90,8100,729000,0.5654866776461628,0.5358267949789967
1022,1044484,1067462648,6.421415383937537,0.1377902906846381
2837,8048569,1358953773,17.825396716468486,-0.8542774316992957
1183,1399489,1655595487,7.433008218393451,0.9126915874035029
1284,1648656,2116874304,8.06760993441859,0.9772681235681934
859,737881,633839779,5.397256178867265,-0.7745030601987339
2535,6426225,-889388809,15.927874753700252,-0.21814324139654245
1457,2122849,-1201976303,9.154600992560658,0.2669019893203751
724,524176,379503424,4.549026162398021,-0.9866859442078681
662,438244,290117528,4.159468673352887,-0.8509944817946921
674,454276,306182024,4.2348668970390415,-0.8881364488135446
2013,4052169,-432918395,12.648052023352507,0.0815906115681573
2271,5157441,-1172353377,14.269113832604841,0.9913076310695066
52,2704,140608,0.3267256359733385,0.3209436098072095
1266,1602756,2029089096,7.954512598889357,0.9949510169813001
242,58564,14172488,1.5205308443374599,0.9987369566060175
2002,4008004,-565910584,12.578936984973533,0.012566039883353112
1697,2879809,592068577,10.662565466283759,-0.945063075179805
735,540225,397065375,4.618141200776996,-0.99556196460308
1011,1022121,1033364331,6.352300345558562,0.0690600257144057
2612,6822544,640615744,16.41168002235308,-0.6470559615694457
2727,7436529,-1195421897,17.13424633267873,-0.9895761186026509
2256,5089536,-1402908672,14.174866052997148,0.9992894726405892
1403,1968409,-1533289469,8.81530898597296,0.5724321255945907
806,649636,523606616,5.064247357586747,-0.9387338576538741
385,148225,57066625,2.419026343264141,0.6613118653236518
1854,3437316,2077816568,11.649025559510953,-0.7939903986478355
2723,7414729,-1284529413,17.109113591450015,-0.9856445951489982
843,710649,599077107,5.296725213952391,-0.8340784336131712
2464,6071296,2074771456,15.481768596890502,0.22427076094938017
2069,4280761,266959917,12.999910400554565,0.42008572841180714
117,13689,1601613,0.7351326809400116,0.67068557653672
2045,4182025,-37693467,12.849113953182254,0.27899110603922894
1785,3186225,1392444329,11.215485773315562,-0.9759167619387474
419,175561,73560059,2.6326546437082468,0.4872501257253323
1170,1368900,1601613000,7.351326809400116,0.8763066800438636
2198,4831204,2029051800,13.810441305180731,0.9470983049947443
951,904401,860085351,5.975309227127787,-0.3030352696327737
2184,4769856,1827430912,13.722476710880217,0.9152411726209178
595,354025,210644875,3.738495257771854,-0.5620833778521306
2854,8145316,1771895384,17.93221086669054,-0.7939903986478356
757,573049,433798093,4.756371277534947,-0.9990329346781247
2131,4541161,1087279499,13.389467889599699,0.7332553462225598
2057,4231249,113744601,12.92451217686841,0.3505343201912593
1345,1809025,-1861828671,8.450884238156544,0.8270805742745619
1349,1819801,-1840055747,8.476016979385262,0.812694164433094
1559,2430481,-505847417,9.795485893892975,-0.36227536670454535
1743,3038049,1000352111,10.95159199041402,-0.9990329346781247
242,58564,14172488,1.5205308443374599,0.9987369566060175
864,746496,644972544,5.428672105403163,-0.7542513807361035
949,900601,854670349,5.962742856513428,-0.31498651965530466
2755,7590025,-564317605,17.31017552127976,-0.9995065603657316
824,678976,559476224,5.1773446931159794,-0.8938414241512637
1979,3916441,-839297853,12.434423722908402,-0.1315643590922819
2616,6843456,722611712,16.4368127635818,-0.6660118674342518
79,6241,493039,0.49637163926718736,0.4762382036679391
803,644809,517781627,5.045397801665208,-0.9450630751798047
1412,1993744,-1479800768,8.871857653737576,0.5251746299612955
2193,4809249,1956748465,13.779025378644834,0.9365498867481925
2730,7452900,-1128419480,17.153095888600273,-0.9921147013144781
1930,3724900,-1400877592,12.126547642856602,-0.42577929156507244
0,0,0,0.0,0.0
1285,1651225,2121824125,8.073893119725769,0.9759167619387473
2140,4579600,1210409408,13.446016557364315,0.7705132427757891
2029,4116841,-236864203,12.748582988267382,0.18120576362713794
1759,3094081,1147521183,11.052122955328892,-0.998401550108975
451,203401,91733851,2.8337165735379934,0.30303526963277405
761,579121,440711081,4.781504018763665,-0.9976125063612252
418,174724,73034632,2.626371458401067,0.4927273415482916
2104,4426816,724086272,13.21982188630585,0.6079302976946052
1293,1671849,-2133266539,8.124158602183206,0.9637236782900095
784,614656,481890304,4.926017280828796,-0.9772681235681935
1403,1968409,-1533289469,8.81530898597296,0.5724321255945907
1749,3059001,1055225453,10.989291102257097,-0.9999802608561371
1708,2917264,687719616,10.731680504662734,-0.9653816388332739
1802,3247204,1556494312,11.322299923537615,-0.9470983049947441
175,30625,5359375,1.0995574287564276,0.8910065241883678
1391,1934881,-1603547825,8.739910762286804,0.6325701619131248
1189,1413721,1680914269,7.470707330236529,0.9274451533346615
104,10816,1124864,0.653451271946677,0.6079302976946054
2933,8602489,-538703539,18.428582505957728,-0.4086490747363485
2180,4752400,1770297408,13.697343969651499,0.9048270524660196
1424,2027776,-1407414272,8.947255877423732,0.45957986062148704
1776,3154176,1306849280,11.158937105550946,-0.986685944207868
2756,7595536,-541539264,17.31645870658694,-0.9992894726405893
1522,2316484,-769278648,9.56300803752733,-0.13779029068463797
2973,8838729,507737541,18.67990991824491,-0.1688334447127347
253,64009,16194277,1.5896458827164355,0.999822352380809
1215,1476225,1793613375,7.634070148223198,0.9759167619387474
1179,1390041,1638858339,7.407875477164732,0.9021339593682028
2497,6235009,-1611051711,15.689113712027428,0.018848439715407617
2026,4104676,-273861016,12.729733432345842,0.1626371651948836
2026,4104676,-273861016,12.729733432345842,0.1626371651948836
1219,1485961,1811386459,7.659202889451916,0.9810905174433341
1603,2569609,-175884069,10.071946047408877,-0.6029295416890249
1638,2683044,99858776,10.291857533160163,-0.7624425110114483
576,331776,191102976,3.6191147369354417,-0.45957986062148776
1113,1238769,1378749897,6.99318524689088,0.6518337253008788
1150,1322500,1520875000,7.225663103256524,0.8090169943749472
2933,8602489,-538703539,18.428582505957728,-0.4086490747363485
2071,4289041,292669319,13.012476771168924,0.43145604568095913
825,680625,561515625,5.183627878423159,-0.891006524188368
1339,1792921,-1894246077,8.413185126313467,0.847677936085083
822,675684,555412248,5.16477832250162,-0.899405251566371
2852,8133904,1723057728,17.91964449607618,-0.8015669848708764
1449,2099601,-1252645447,9.10433551010322,0.3149865196553048
1964,3857296,-1014205248,12.340175943300709,-0.22427076094938006
1671,2792241,370867415,10.49920264829709,-0.8793163101905563
2274,5171076,-1125875064,14.28796338852638,0.988651744737914
234,54756,12812904,1.4702653618800232,0.9949510169813002
1843,3396649,1965056811,11.579910521131978,-0.8340784336131709
1162,1350244,1568983528,7.30106132694268,0.8509944817946921
1293,1671849,-2133266539,8.124158602183206,0.9637236782900095
2026,4104676,-273861016,12.729733432345842,0.1626371651948836
1368,1871424,-1734859264,8.595397500221674,0.737513117358174
881,776161,683797841,5.535486255625216,-0.6799533787224191
1238,1532644,1897413272,7.778583410288328,0.9971589002606139
2806,7873636,618586136,17.63061797194592,-0.938733857653874
1411,1990921,-1485777765,8.865574468430397,0.5305111843067335
1452,2108304,-1233709888,9.12318506602476,0.2970415815770343
2158,4656964,1459793720,13.559113892893548,0.8375280400421417
468,219024,102503232,2.9405307237600464,0.19970998051440705
2329,5424241,-251844599,14.633538580421257,0.879316310190556
2095,4389025,605072783,13.163273218541233,0.5620833778521304
323,104329,33698267,2.0294688542190067,0.8966410367852358
1539,2368521,-649813477,9.669822187749384,-0.2425992307954078
2382,5673924,630385080,14.966547401701776,0.6753328081210236
1617,2614689,-67015183,10.159910641709391,-0.6706855765367201
2209,4879681,-2105686559,13.879556343559706,0.9670014877624349
1906,3632836,-1665749176,11.975751195484293,-0.5568756164881874
1205,1452025,1749690125,7.571238295151402,0.9602936856769432
2767,7656289,-289884817,17.385573744965917,-0.9943007903969987
786,617796,485587656,4.938583651443155,-0.9745268727865771
241,58081,13997521,1.5142476590302805,0.998401550108975
2812,7907344,760614848,17.668317083789,-0.9250772068344574
77,5929,456533,0.4838052686528282,0.46515107807745837
663,439569,291434247,4.165751858660066,-0.8542774316992952
742,550564,408518488,4.6621234979272534,-0.9987369566060175
2407,5793649,1060411255,15.123627034381265,0.5516458706284301
954,910116,868250664,5.9941587830493255,-0.28501926246997616
773,597529,461889917,4.85690224244982,-0.989576118602651
330,108900,35937000,2.0734511513692637,0.8763066800438635
2517,6335289,-1233946771,15.814777418171019,-0.10661115427525976
2510,6300100,-1366618184,15.770795121020763,-0.06279051952931418
1045,1092025,1141166125,6.565928646002668,0.27899110603922916
2820,7952400,950931520,17.718582566246436,-0.9048270524660186
2157,4652649,1445829301,13.552830707586368,0.8340784336131714
1109,1229881,1363938029,6.968052505662161,0.6325701619131243
2652,7033104,1471922624,16.663007434640264,-0.8163392507171842
2268,5143824,-1218709056,14.250264276683302,0.9936113105200085
2258,5098564,-1372344376,14.187432423611506,0.9987369566060175
472,222784,105154048,2.965663464988765,0.17502305897527587
1583,2505889,-328145009,9.946282341265286,-0.4981851053394916
732,535824,392223168,4.599291644855457,-0.9936113105200084
2339,5470921,-88417669,14.696370433493053,0.8476779360850831
1240,1537600,1906624000,7.791149780902687,0.9980267284282716
2477,6135529,-1982163851,15.563450005883835,0.14401078255225266
1197,1432809,1715072373,7.520972812693965,0.9450630751798048
235,55225,12977875,1.4765485471872029,0.99556196460308
2118,4485924,911252440,13.307786480606364,0.6753328081210241
2774,7695076,-128695656,17.42955604211617,-0.9886517447379142
170,28900,4913000,1.0681415022205296,0.8763066800438636
2431,5909761,1481727103,15.274423481753574,0.4200857284118065
957,915849,876467493,6.013008338970864,-0.26690198932037584
277,76729,21253933,1.7404423300887455,0.985644595148998
1382,1909924,-1655452328,8.683362094522188,0.6753328081210247
327,106929,34965783,2.054601595447725,0.8852313113324553
2596,6739216,315135552,16.311149057438207,-0.5672689491267573
2130,4536900,1073662408,13.38318470429252,0.7289686274214117
1683,2832489,472111691,10.574600871983245,-0.9126915874035032
1173,1375929,1613964717,7.370176365321655,0.8852313113324555
2013,4052169,-432918395,12.648052023352507,0.0815906115681573
1938,3755844,-1311108920,12.17681312531404,-0.3797790955218005
1520,2310400,-783159296,9.550441666912972,-0.12533323356430492
2355,5546025,175986987,14.796901398407927,0.7901550123756897
737,543169,400315553,4.630707571391356,-0.9966659280340299
1696,2876416,583434240,10.656282280976578,-0.9429905358928643
116,13456,1560896,0.7288494956328321,0.6660118674342517
2286,5225796,-938732232,14.363361612212534,0.9745268727865772
1841,3389281,1944699025,11.567344150517618,-0.8409445822981694
743,552049,410172407,4.668406683234433,-0.9990329346781247
2082,4334724,434960776,13.081591809547898,0.49272734154829106
2632,6927424,1053110784,16.537343728496673,-0.7375131173581746
310,96100,29791000,1.9477874452256718,0.9297764858882515
2448,5992704,1785237504,15.381237631975628,0.3209436098072093
1701,2893401,626707805,10.687698207512478,-0.9529793415172191
653,426409,278445077,4.10292000558827,-0.8199521093254526
1442,2079364,-1296524408,9.060353212952965,0.35641187871324975
2270,5152900,-1187818888,14.262830647297662,0.9921147013144778
2846,8099716,1576955256,17.881945384233102,-0.823532597628428
541,292681,158340421,3.3992032511841566,-0.25477072568338244
1146,1313316,1505060136,7.2005303620278065,0.7939903986478356
800,640000,512000000,5.026548245743669,-0.9510565162951536
492,242064,119095488,3.0913271711323564,0.05024431817976966
436,190096,82881856,2.7394687939302997,0.39137366683720237
